#TYPE Selected.AwsAction
"ServiceName","Action","Description","AccessLevel","DocLink"
"Amazon GameLift","gamelift:DeleteVpcPeeringAuthorization","Grants permission to cancel a VPC peering authorization","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:DeleteVpcPeeringConnection","Grants permission to remove a peering connection between VPCs","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:DeregisterCompute","Grants permission to deregister a compute against a fleet","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:DeregisterGameServer","Grants permission to remove a game server from a game server group","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:DescribeAlias","Grants permission to retrieve properties for an alias","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:DescribeBuild","Grants permission to retrieve properties for a game build","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:DescribeCompute","Grants permission to retrieve information for a compute in a fleet","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:DescribeContainerFleet","Grants permission to retrieve the properties of an existing container fleet","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:DescribeContainerGroupDefinition","Grants permission to retrieve the properties of an existing container group definition","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:DescribeEC2InstanceLimits","Grants permission to retrieve the maximum allowed and current usage for EC2 instance types","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:DescribeFleetAttributes","Grants permission to retrieve general properties, including status, for fleets","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:DescribeFleetCapacity","Grants permission to retrieve the current capacity settings for managed fleets","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:DescribeFleetDeployment","Grants permission to retrieve the properties of an existing fleet deployment","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:DescribeFleetEvents","Grants permission to retrieve entries from a fleet's event log","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:DescribeFleetLocationAttributes","Grants permission to retrieve general properties, including statuses, for a fleet's locations","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:DescribeFleetLocationCapacity","Grants permission to retrieve the current capacity setting for a fleet's location","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:DescribeFleetLocationUtilization","Grants permission to retrieve utilization statistics for fleet's location","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:DescribeFleetPortSettings","Grants permission to retrieve the inbound connection permissions for a fleet","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:DescribeFleetUtilization","Grants permission to retrieve utilization statistics for fleets","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:DescribeGameServer","Grants permission to retrieve properties for a game server","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:DescribeGameServerGroup","Grants permission to retrieve properties for a game server group","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:DescribeGameServerInstances","Grants permission to retrieve the status of EC2 instances in a game server group","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:DescribeGameSessionDetails","Grants permission to retrieve properties for game sessions in a fleet, including the protection policy","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:DescribeGameSessionPlacement","Grants permission to retrieve details of a game session placement request","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:DescribeGameSessionQueues","Grants permission to retrieve properties for game session queues","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:DescribeGameSessions","Grants permission to retrieve properties for game sessions in a fleet","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:DescribeInstances","Grants permission to retrieve information about instances in a managed fleet","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:DescribeMatchmaking","Grants permission to retrieve details of matchmaking tickets","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:DescribeMatchmakingConfigurations","Grants permission to retrieve properties for FlexMatch matchmakers","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:DescribeMatchmakingRuleSets","Grants permission to retrieve properties for FlexMatch matchmaking rule sets","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:DescribePlayerSessions","Grants permission to retrieve properties for player sessions in a game session","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:DescribeRuntimeConfiguration","Grants permission to retrieve the current runtime configuration for a fleet","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:DescribeScalingPolicies","Grants permission to retrieve all scaling policies that are applied to a fleet","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:DescribeScript","Grants permission to retrieve properties for a Realtime Servers script","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:DescribeVpcPeeringAuthorizations","Grants permission to retrieve valid VPC peering authorizations","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:DescribeVpcPeeringConnections","Grants permission to retrieve details on active or pending VPC peering connections","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:GetComputeAccess","Grants permission to retrieve credentials to remotely access a compute in a managed fleet","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:GetComputeAuthToken","Grants permission to retrieve an authentication token that allows processes on a compute to send requests to the Amazon GameLift service","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:GetGameSessionLogUrl","Grants permission to retrieve the location of stored logs for a game session","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:GetInstanceAccess","Grants permission to request remote access to a specified fleet instance","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:ListAliases","Grants permission to retrieve all aliases that are defined in the current Region","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:ListBuilds","Grants permission to retrieve all game build in the current Region","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:ListCompute","Grants permission to retrieve all compute resources in the current Region","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:ListContainerFleets","Grants permission to retrieve the properties of all existing container fleets in the current Region","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:ListContainerGroupDefinitions","Grants permission to retrieve the properties of all existing container group definitions in the current Region","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:ListContainerGroupDefinitionVersions","Grants permission to retrieve the properties of all versions of an existing container group definition","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:ListFleetDeployments","Grants permission to retrieve the properties of all existing fleet deployments in the current Region","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:ListFleets","Grants permission to retrieve a list of fleet IDs for all fleets in the current Region","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:ListGameServerGroups","Grants permission to retrieve all game server groups that are defined in the current Region","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:ListGameServers","Grants permission to retrieve all game servers that are currently running in a game server group","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:ListLocations","Grants permission to retrieve all locations in this account","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:ListScripts","Grants permission to retrieve properties for all Realtime Servers scripts in the current region","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:ListTagsForResource","Grants permission to retrieve tags for GameLift resources","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:PutScalingPolicy","Grants permission to create or update a fleet auto-scaling policy","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:RegisterCompute","Grants permission to register a compute against a fleet","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:RegisterGameServer","Grants permission to notify GameLift FleetIQ when a new game server is ready to host gameplay","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:RequestUploadCredentials","Grants permission to retrieve fresh upload credentials to use when uploading a new game build","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:ResolveAlias","Grants permission to retrieve the fleet ID associated with an alias","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:ResumeGameServerGroup","Grants permission to reinstate suspended FleetIQ activity for a game server group","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:SearchGameSessions","Grants permission to retrieve game sessions that match a set of search criteria","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:StartFleetActions","Grants permission to resume auto-scaling activity on a fleet after it was suspended with StopFleetActions()","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:StartGameSessionPlacement","Grants permission to send a game session placement request to a game session queue","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:StartMatchBackfill","Grants permission to request FlexMatch matchmaking to fill available player slots in an existing game session","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:StartMatchmaking","Grants permission to request FlexMatch matchmaking for one or a group of players and initiate game session placement","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:StopFleetActions","Grants permission to suspend auto-scaling activity on a fleet","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:StopGameSessionPlacement","Grants permission to cancel a game session placement request that is in progress","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:StopMatchmaking","Grants permission to cancel a matchmaking or match backfill request that is in progress","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:SuspendGameServerGroup","Grants permission to temporarily stop FleetIQ activity for a game server group","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:TagResource","Grants permission to tag GameLift resources","Tagging","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:TerminateGameSession","Grants permission to shut down an existing game session","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:UntagResource","Grants permission to untag GameLift resources","Tagging","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:UpdateAlias","Grants permission to update the properties of an existing alias","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:UpdateBuild","Grants permission to update an existing build's metadata","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:UpdateContainerFleet","Grants permission to update an existing container fleet","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:UpdateContainerGroupDefinition","Grants permission to update the properties of an existing container group definition","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:UpdateFleetAttributes","Grants permission to update the general properties of an existing fleet","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:UpdateFleetCapacity","Grants permission to adjust a managed fleet's capacity settings","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:UpdateFleetPortSettings","Grants permission to adjust a fleet's port settings","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:UpdateGameServer","Grants permission to change game server properties, health status, or utilization status","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:UpdateGameServerGroup","Grants permission to update properties for game server group, including allowed instance types","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:UpdateGameSession","Grants permission to update the properties of an existing game session","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:UpdateGameSessionQueue","Grants permission to update properties of an existing game session queue","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:UpdateMatchmakingConfiguration","Grants permission to update properties of an existing FlexMatch matchmaking configuration","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:UpdateRuntimeConfiguration","Grants permission to update how server processes are configured on instances in an existing fleet","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:UpdateScript","Grants permission to update the metadata and content of an existing Realtime Servers script","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:ValidateMatchmakingRuleSet","Grants permission to validate the syntax of a FlexMatch matchmaking rule set","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon Location","geo:AssociateTrackerConsumer","Grants permission to create an association between a geofence-collection and a tracker resource","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:BatchDeleteDevicePositionHistory","Grants permission to delete a batch of device position histories from a tracker resource","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:BatchDeleteGeofence","Grants permission to delete a batch of geofences from a geofence collection","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:BatchEvaluateGeofences","Grants permission to evaluate device positions against the position of geofences in a given geofence collection","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:BatchGetDevicePosition","Grants permission to send a batch request to retrieve device positions","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:BatchPutGeofence","Grants permission to send a batch request for adding geofences into a given geofence collection","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:BatchUpdateDevicePosition","Grants permission to upload a position update for one or more devices to a tracker resource","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:CalculateRoute","Grants permission to calculate routes using a given route calculator resource","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:CalculateRouteMatrix","Grants permission to calculate a route matrix using a given route calculator resource","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:CreateGeofenceCollection","Grants permission to create a geofence-collection","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:CreateKey","Grants permission to create an API key resource","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:CreateMap","Grants permission to create a map resource","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:CreatePlaceIndex","Grants permission to create a place index resource","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:CreateRouteCalculator","Grants permission to create a route calculator resource","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:CreateTracker","Grants permission to create a tracker resource","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:DeleteGeofenceCollection","Grants permission to delete a geofence-collection","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:DeleteKey","Grants permission to delete an API key resource","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:DeleteMap","Grants permission to delete a map resource","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:DeletePlaceIndex","Grants permission to delete a place index resource","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:DeleteRouteCalculator","Grants permission to delete a route calculator resource","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:DeleteTracker","Grants permission to delete a tracker resource","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:DescribeGeofenceCollection","Grants permission to retrieve geofence collection details","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:DescribeKey","Grants permission to retrieve API key resource details and secret","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:DescribeMap","Grants permission to retrieve map resource details","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:DescribePlaceIndex","Grants permission to retrieve place-index resource details","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:DescribeRouteCalculator","Grants permission to retrieve route calculator resource details","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:DescribeTracker","Grants permission to retrieve a tracker resource details","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:DisassociateTrackerConsumer","Grants permission to remove the association between a tracker resource and a geofence-collection","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:ForecastGeofenceEvents","Grants permission to forecast events for geofences stored in a given geofence collection","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:GetDevicePosition","Grants permission to retrieve the latest device position","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:GetDevicePositionHistory","Grants permission to retrieve the device position history","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:GetGeofence","Grants permission to retrieve the geofence details from a geofence-collection","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:GetMapGlyphs","Grants permission to retrieve the glyph file for a map resource","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:GetMapSprites","Grants permission to retrieve the sprite file for a map resource","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:GetMapStyleDescriptor","Grants permission to retrieve the map style descriptor from a map resource","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:GetMapTile","Grants permission to retrieve the map tile from the map resource","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:GetPlace","Grants permission to find a place by its unique ID","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:ListDevicePositions","Grants permission to retrieve a list of devices and their latest positions from the given tracker resource","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:ListGeofenceCollections","Grants permission to lists geofence-collections","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:ListGeofences","Grants permission to list geofences stored in a given geofence collection","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:ListKeys","Grants permission to list API key resources","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:ListMaps","Grants permission to list map resources","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:ListPlaceIndexes","Grants permission to return a list of place index resources","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:ListRouteCalculators","Grants permission to return a list of route calculator resources","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:ListTagsForResource","Grants permission to list the tags (metadata) which you have assigned to the resource","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:ListTrackerConsumers","Grants permission to retrieve a list of geofence collections currently associated to the given tracker resource","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:ListTrackers","Grants permission to return a list of tracker resources","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:PutGeofence","Grants permission to add a new geofence or update an existing geofence to a given geofence-collection","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:SearchPlaceIndexForPosition","Grants permission to reverse geocodes a given coordinate","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:SearchPlaceIndexForSuggestions","Grants permission to generate suggestions for addresses and points of interest based on partial or misspelled free-form text","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:SearchPlaceIndexForText","Grants permission to geocode free-form text, such as an address, name, city or region","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:TagResource","Grants permission to adds to or modifies the tags of the given resource. Tags are metadata which can be used to manage a resource","Tagging","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:UntagResource","Grants permission to remove the given tags (metadata) from the resource","Tagging","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:UpdateGeofenceCollection","Grants permission to update a geofence collection","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:UpdateKey","Grants permission to update an API key resource","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:UpdateMap","Grants permission to update a map resource","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:UpdatePlaceIndex","Grants permission to update a place index resource","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:UpdateRouteCalculator","Grants permission to update a route calculator resource","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:UpdateTracker","Grants permission to update a tracker resource","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location","geo:VerifyDevicePosition","Grants permission to verify a device position","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocation.html"
"Amazon Location Service Maps","geo-maps:GetStaticMap","Grants permission to retrieve the static map","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocationservicemaps.html"
"Amazon Location Service Maps","geo-maps:GetTile","Grants permission to retrieve the map tile","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocationservicemaps.html"
"Amazon Location Service Places","geo-places:Autocomplete","Grants permission to autocomplete text input with potential places and addresses as the user types","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocationserviceplaces.html"
"Amazon Location Service Places","geo-places:Geocode","Grants permission to geocode a textual address or place into geographic coordinates","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocationserviceplaces.html"
"Amazon Location Service Places","geo-places:GetPlace","Grants permission to query a place by it's unqiue place ID","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocationserviceplaces.html"
"Amazon Location Service Places","geo-places:ReverseGeocode","Grants permission to convert geographic coordinates into a human-readable address or place","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocationserviceplaces.html"
"Amazon Location Service Places","geo-places:SearchNearby","Grants permission to retrieve places near a position which match to a set of user defined restrictions such as category or food type offered by the place","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocationserviceplaces.html"
"Amazon Location Service Places","geo-places:SearchText","Grants permission to query for places using a single free-form text input","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocationserviceplaces.html"
"Amazon Location Service Places","geo-places:Suggest","Grants permission to suggest potential places based on the user's input","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocationserviceplaces.html"
"Amazon Location Service Routes","geo-routes:CalculateIsolines","Grants permission to determine destinations or service areas reachable within a specified time","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocationserviceroutes.html"
"Amazon Location Service Routes","geo-routes:CalculateRouteMatrix","Grants permission to calculate routing matrice which providing travel time and distances between sets of origins and destinations","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocationserviceroutes.html"
"Amazon Location Service Routes","geo-routes:CalculateRoutes","Grants permission to calculates routes between two or more locations","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazonlocationserviceroutes.html"
